,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
T-Shirt,0.242,https://api.spotify.com/v1/audio-analysis/7KOlJ92bu51cltsD9KU5I7,0.865,242407,0.687,7KOlJ92bu51cltsD9KU5I7,0,10,0.158,-3.744,0,0.217,139.023,4,https://api.spotify.com/v1/tracks/7KOlJ92bu51cltsD9KU5I7,audio_features,spotify:track:7KOlJ92bu51cltsD9KU5I7,0.486
THat Part,0.0886,https://api.spotify.com/v1/audio-analysis/2yJ9GVCLMmzBBfQAnfzlwr,0.919,313573,0.519,2yJ9GVCLMmzBBfQAnfzlwr,0,6,0.135,-7.639,0,0.0902,112.991,4,https://api.spotify.com/v1/tracks/2yJ9GVCLMmzBBfQAnfzlwr,audio_features,spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,0.326
Take A Back Road,0.183,https://api.spotify.com/v1/audio-analysis/7B6m8tHAYZsOKOKMU5SR2n,0.581,209427,0.856,7B6m8tHAYZsOKOKMU5SR2n,0,3,0.0871,-4.0,1,0.0783,169.902,4,https://api.spotify.com/v1/tracks/7B6m8tHAYZsOKOKMU5SR2n,audio_features,spotify:track:7B6m8tHAYZsOKOKMU5SR2n,0.918
Take A Walk,0.0338,https://api.spotify.com/v1/audio-analysis/4Sfa7hdVkqlM8UW5LsSY3F,0.566,264493,0.755,4Sfa7hdVkqlM8UW5LsSY3F,0,11,0.315,-5.526,1,0.0368,101.006,4,https://api.spotify.com/v1/tracks/4Sfa7hdVkqlM8UW5LsSY3F,audio_features,spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,0.445
Take It Off,4.62e-05,https://api.spotify.com/v1/audio-analysis/3ubtdCmWZIuX8FuRv3S3KX,0.725,215200,0.672,3ubtdCmWZIuX8FuRv3S3KX,0.00225,5,0.112,-5.353,0,0.0283,125.042,4,https://api.spotify.com/v1/tracks/3ubtdCmWZIuX8FuRv3S3KX,audio_features,spotify:track:3ubtdCmWZIuX8FuRv3S3KX,0.777
Take It On Back,0.0129,https://api.spotify.com/v1/audio-analysis/19OKWQPIupVomZOgBHvhV3,0.558,246613,0.814,19OKWQPIupVomZOgBHvhV3,0,2,0.0666,-5.378,1,0.0645,157.959,4,https://api.spotify.com/v1/tracks/19OKWQPIupVomZOgBHvhV3,audio_features,spotify:track:19OKWQPIupVomZOgBHvhV3,0.672
Take Me Home,0.546,https://api.spotify.com/v1/audio-analysis/2xYlyywNgefLCRDG8hlxZq,0.255,197813,0.43,2xYlyywNgefLCRDG8hlxZq,1.87e-05,9,0.188,-12.564,1,0.0322,164.267,4,https://api.spotify.com/v1/tracks/2xYlyywNgefLCRDG8hlxZq,audio_features,spotify:track:2xYlyywNgefLCRDG8hlxZq,0.546
Take Me To Church,0.634,https://api.spotify.com/v1/audio-analysis/0aOluBqXYd0rFSCsgDyAWX,0.566,241693,0.664,0aOluBqXYd0rFSCsgDyAWX,0,4,0.116,-5.303,0,0.0464,128.945,4,https://api.spotify.com/v1/tracks/0aOluBqXYd0rFSCsgDyAWX,audio_features,spotify:track:0aOluBqXYd0rFSCsgDyAWX,0.437
Take Over Control,0.121,https://api.spotify.com/v1/audio-analysis/4iD3msRl5hJUBEtrQwnR4k,0.735,220520,0.699,4iD3msRl5hJUBEtrQwnR4k,2.82e-05,0,0.0809,-4.435,0,0.084,129.944,4,https://api.spotify.com/v1/tracks/4iD3msRl5hJUBEtrQwnR4k,audio_features,spotify:track:4iD3msRl5hJUBEtrQwnR4k,0.603
Take Your Time,0.0869,https://api.spotify.com/v1/audio-analysis/6DEaND0SHv3sC11xobZLiy,0.551,243707,0.719,6DEaND0SHv3sC11xobZLiy,0,11,0.219,-5.631,1,0.0416,158.08,4,https://api.spotify.com/v1/tracks/6DEaND0SHv3sC11xobZLiy,audio_features,spotify:track:6DEaND0SHv3sC11xobZLiy,0.449
Talk Dirty,0.555,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,0.635,217419,0.691,5KONnBIQ9LqCxyeSPin26k,0,0,0.097,-4.862,1,0.258,82.142,4,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,audio_features,spotify:track:5KONnBIQ9LqCxyeSPin26k,0.638
Talking Body,0.097,https://api.spotify.com/v1/audio-analysis/4K2uH46kwmTFGjNlkeFuGI,0.735,238427,0.769,4K2uH46kwmTFGjNlkeFuGI,0,4,0.081,-5.545,0,0.0335,120.001,4,https://api.spotify.com/v1/tracks/4K2uH46kwmTFGjNlkeFuGI,audio_features,spotify:track:4K2uH46kwmTFGjNlkeFuGI,0.0802
Talladega,0.0538,https://api.spotify.com/v1/audio-analysis/1TKlBK9cSrM5u4CiL4SETS,0.584,262280,0.672,1TKlBK9cSrM5u4CiL4SETS,0.0481,1,0.0885,-8.309,1,0.0294,144.0,4,https://api.spotify.com/v1/tracks/1TKlBK9cSrM5u4CiL4SETS,audio_features,spotify:track:1TKlBK9cSrM5u4CiL4SETS,0.556
Tattoos On This Town,0.0181,https://api.spotify.com/v1/audio-analysis/2SEsRxNSXidnMOZoTEzX1k,0.359,202467,0.784,2SEsRxNSXidnMOZoTEzX1k,2.72e-05,7,0.0989,-4.404,1,0.0438,78.494,4,https://api.spotify.com/v1/tracks/2SEsRxNSXidnMOZoTEzX1k,audio_features,spotify:track:2SEsRxNSXidnMOZoTEzX1k,0.444
Teach Me How To Dougie,0.2,https://api.spotify.com/v1/audio-analysis/61LtVmmkGr8P9I2tSPvdpf,0.846,237480,0.438,61LtVmmkGr8P9I2tSPvdpf,9.43e-05,11,0.0939,-4.981,1,0.141,85.013,4,https://api.spotify.com/v1/tracks/61LtVmmkGr8P9I2tSPvdpf,audio_features,spotify:track:61LtVmmkGr8P9I2tSPvdpf,0.512
Team,0.151,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,0.696,193059,0.59,3G6hD9B2ZHOsgf4WfNu7X1,0,6,0.247,-7.428,1,0.0904,99.984,4,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,audio_features,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,0.462
Tell Me You Love Me,0.0241,https://api.spotify.com/v1/audio-analysis/3hYvGiw2Q8QE2YWdIJLBz0,0.536,236987,0.582,3hYvGiw2Q8QE2YWdIJLBz0,0,3,0.181,-5.452,0,0.0433,82.142,4,https://api.spotify.com/v1/tracks/3hYvGiw2Q8QE2YWdIJLBz0,audio_features,spotify:track:3hYvGiw2Q8QE2YWdIJLBz0,0.253
Tempo,0.192,https://api.spotify.com/v1/audio-analysis/0709StHzSeXpdj2zmqF2o2,0.769,218744,0.482,0709StHzSeXpdj2zmqF2o2,0,10,0.0903,-7.205,1,0.0502,120.959,4,https://api.spotify.com/v1/tracks/0709StHzSeXpdj2zmqF2o2,audio_features,spotify:track:0709StHzSeXpdj2zmqF2o2,0.487
Temporary Home,0.719,https://api.spotify.com/v1/audio-analysis/2debnSAcyNCJnR5ysByXDX,0.432,268800,0.353,2debnSAcyNCJnR5ysByXDX,0,0,0.0897,-6.341,1,0.0258,81.289,4,https://api.spotify.com/v1/tracks/2debnSAcyNCJnR5ysByXDX,audio_features,spotify:track:2debnSAcyNCJnR5ysByXDX,0.19
Tequila,0.0292,https://api.spotify.com/v1/audio-analysis/7Il2yWQmsqKgSkLQvHTPUI,0.474,195987,0.594,7Il2yWQmsqKgSkLQvHTPUI,0,11,0.133,-5.756,1,0.0289,86.131,4,https://api.spotify.com/v1/tracks/7Il2yWQmsqKgSkLQvHTPUI,audio_features,spotify:track:7Il2yWQmsqKgSkLQvHTPUI,0.503
That Don't Sound Like You,0.0236,https://api.spotify.com/v1/audio-analysis/2l1fWY1albInvAG9t8WP2p,0.543,210573,0.589,2l1fWY1albInvAG9t8WP2p,2.99e-05,4,0.0798,-9.496,1,0.0421,129.813,4,https://api.spotify.com/v1/tracks/2l1fWY1albInvAG9t8WP2p,audio_features,spotify:track:2l1fWY1albInvAG9t8WP2p,0.255
That Way,0.216,https://api.spotify.com/v1/audio-analysis/6e40mgJiCid5HRAGrbpGA6,0.689,213600,0.702,6e40mgJiCid5HRAGrbpGA6,0,6,0.159,-5.642,0,0.0261,99.031,4,https://api.spotify.com/v1/tracks/6e40mgJiCid5HRAGrbpGA6,audio_features,spotify:track:6e40mgJiCid5HRAGrbpGA6,0.484
That's How Country Boys Roll,0.0685,https://api.spotify.com/v1/audio-analysis/5Xc1asNg5VerELR1wFjAey,0.681,223840,0.915,5Xc1asNg5VerELR1wFjAey,0,2,0.112,-2.944,1,0.0344,120.965,4,https://api.spotify.com/v1/tracks/5Xc1asNg5VerELR1wFjAey,audio_features,spotify:track:5Xc1asNg5VerELR1wFjAey,0.889
That's What I Like,0.013,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,0.853,206693,0.56,0KKkJNfGyhkQ5aFogxQAPU,0,1,0.0944,-4.961,1,0.0406,134.066,4,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,audio_features,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0.86
That's Why I Pray,0.0334,https://api.spotify.com/v1/audio-analysis/6WDjQq0Noeji2O3bFfFsNW,0.57,241893,0.727,6WDjQq0Noeji2O3bFfFsNW,0,8,0.364,-5.298,1,0.0256,100.019,4,https://api.spotify.com/v1/tracks/6WDjQq0Noeji2O3bFfFsNW,audio_features,spotify:track:6WDjQq0Noeji2O3bFfFsNW,0.491
The A Team,0.669,https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK,0.642,258373,0.289,1VdZ0vKfR5jneCmWIUAMxK,0,9,0.18,-9.918,1,0.0367,84.996,4,https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK,audio_features,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,0.407
The Body,0.0011,https://api.spotify.com/v1/audio-analysis/1KDYN3odJHnj9pqGHN3FVs,0.488,244400,0.909,1KDYN3odJHnj9pqGHN3FVs,1.02e-05,10,0.456,-6.591,1,0.0929,129.774,4,https://api.spotify.com/v1/tracks/1KDYN3odJHnj9pqGHN3FVs,audio_features,spotify:track:1KDYN3odJHnj9pqGHN3FVs,0.643
The Boys of Fall,0.227,https://api.spotify.com/v1/audio-analysis/2Y48Q7HryWdPJZypJotjlJ,0.503,391853,0.648,2Y48Q7HryWdPJZypJotjlJ,0.00124,7,0.378,-6.243,1,0.027,147.942,4,https://api.spotify.com/v1/tracks/2Y48Q7HryWdPJZypJotjlJ,audio_features,spotify:track:2Y48Q7HryWdPJZypJotjlJ,0.39
The Breath You Take,0.56,https://api.spotify.com/v1/audio-analysis/2sXp9Qmvc7mRaDBjBgcGGi,0.813,253887,0.46,2sXp9Qmvc7mRaDBjBgcGGi,0.0105,1,0.0724,-9.78,1,0.0346,117.387,4,https://api.spotify.com/v1/tracks/2sXp9Qmvc7mRaDBjBgcGGi,audio_features,spotify:track:2sXp9Qmvc7mRaDBjBgcGGi,0.729
The Fighter,0.0304,https://api.spotify.com/v1/audio-analysis/5OUSPcqhYTOzpbXzoEvKim,0.681,184040,0.845,5OUSPcqhYTOzpbXzoEvKim,0,11,0.197,-5.147,0,0.0525,132.023,4,https://api.spotify.com/v1/tracks/5OUSPcqhYTOzpbXzoEvKim,audio_features,spotify:track:5OUSPcqhYTOzpbXzoEvKim,0.761
The Fix,0.0485,https://api.spotify.com/v1/audio-analysis/33QRsLBBdWDYgCZfWEZqR6,0.812,173045,0.479,33QRsLBBdWDYgCZfWEZqR6,0,8,0.102,-6.47,1,0.0429,95.505,4,https://api.spotify.com/v1/tracks/33QRsLBBdWDYgCZfWEZqR6,audio_features,spotify:track:33QRsLBBdWDYgCZfWEZqR6,0.0873
The Greatest Show,0.000239,https://api.spotify.com/v1/audio-analysis/4ylWMuGbMXNDgDd8lErEle,0.417,302147,0.824,4ylWMuGbMXNDgDd8lErEle,0.0545,11,0.0725,-7.36,0,0.105,157.92,4,https://api.spotify.com/v1/tracks/4ylWMuGbMXNDgDd8lErEle,audio_features,spotify:track:4ylWMuGbMXNDgDd8lErEle,0.4
The House That Built Me,0.575,https://api.spotify.com/v1/audio-analysis/02eD9ymfJOJOhM97HYp5R9,0.515,236627,0.3,02eD9ymfJOJOhM97HYp5R9,8.46e-06,5,0.115,-8.005,1,0.0289,81.12,4,https://api.spotify.com/v1/tracks/02eD9ymfJOJOhM97HYp5R9,audio_features,spotify:track:02eD9ymfJOJOhM97HYp5R9,0.206
The Lazy Song,0.332,https://api.spotify.com/v1/audio-analysis/1ExfPZEiahqhLyajhybFeS,0.738,190213,0.804,1ExfPZEiahqhLyajhybFeS,0,11,0.279,-3.851,1,0.0621,174.943,4,https://api.spotify.com/v1/tracks/1ExfPZEiahqhLyajhybFeS,audio_features,spotify:track:1ExfPZEiahqhLyajhybFeS,0.949
The Long Way,0.265,https://api.spotify.com/v1/audio-analysis/5vuMtXS5kQ7F0o9V9rG1dG,0.488,208720,0.637,5vuMtXS5kQ7F0o9V9rG1dG,0,10,0.106,-7.63,1,0.0401,88.865,4,https://api.spotify.com/v1/tracks/5vuMtXS5kQ7F0o9V9rG1dG,audio_features,spotify:track:5vuMtXS5kQ7F0o9V9rG1dG,0.23
The Man I Want To Be,0.635,https://api.spotify.com/v1/audio-analysis/5zMRkxgFscsPItPsMy4ItS,0.489,207213,0.498,5zMRkxgFscsPItPsMy4ItS,1.91e-06,7,0.0915,-5.055,1,0.0259,141.883,4,https://api.spotify.com/v1/tracks/5zMRkxgFscsPItPsMy4ItS,audio_features,spotify:track:5zMRkxgFscsPItPsMy4ItS,0.248
The Man Who Can't Be Moved,0.425,https://api.spotify.com/v1/audio-analysis/4Musyaro0NM5Awx8b5c627,0.609,241467,0.629,4Musyaro0NM5Awx8b5c627,0,10,0.0978,-5.024,1,0.0264,99.955,4,https://api.spotify.com/v1/tracks/4Musyaro0NM5Awx8b5c627,audio_features,spotify:track:4Musyaro0NM5Awx8b5c627,0.325
The Matrimony,0.0267,https://api.spotify.com/v1/audio-analysis/1fLibtVj3MrNTwRZq5yUOs,0.748,222200,0.767,1fLibtVj3MrNTwRZq5yUOs,0,11,0.334,-7.806,0,0.172,133.929,4,https://api.spotify.com/v1/tracks/1fLibtVj3MrNTwRZq5yUOs,audio_features,spotify:track:1fLibtVj3MrNTwRZq5yUOs,0.519
The One That Got Away,0.697,https://api.spotify.com/v1/audio-analysis/5jx8tCxiO0uIbo2uNia23K,0.714,259040,0.434,5jx8tCxiO0uIbo2uNia23K,0,4,0.0919,-11.542,1,0.0396,123.942,4,https://api.spotify.com/v1/tracks/5jx8tCxiO0uIbo2uNia23K,audio_features,spotify:track:5jx8tCxiO0uIbo2uNia23K,0.352
The Only Exception,0.144,https://api.spotify.com/v1/audio-analysis/7JIuqL4ZqkpfGKQhYlrirs,0.452,267653,0.563,7JIuqL4ZqkpfGKQhYlrirs,0,4,0.143,-6.607,1,0.0272,137.715,3,https://api.spotify.com/v1/tracks/7JIuqL4ZqkpfGKQhYlrirs,audio_features,spotify:track:7JIuqL4ZqkpfGKQhYlrirs,0.209
The Only Way I Know,0.227,https://api.spotify.com/v1/audio-analysis/0h3DPHckCUqcWswjVMvdE9,0.511,193187,0.798,0h3DPHckCUqcWswjVMvdE9,6.51e-06,7,0.184,-4.314,1,0.0498,183.303,4,https://api.spotify.com/v1/tracks/0h3DPHckCUqcWswjVMvdE9,audio_features,spotify:track:0h3DPHckCUqcWswjVMvdE9,0.607
The Other Side,0.00433,https://api.spotify.com/v1/audio-analysis/2cKovq3l6OJjhVVDbVKOsr,0.638,214373,0.795,2cKovq3l6OJjhVVDbVKOsr,0.00139,0,0.153,-8.45,1,0.302,153.99,4,https://api.spotify.com/v1/tracks/2cKovq3l6OJjhVVDbVKOsr,audio_features,spotify:track:2cKovq3l6OJjhVVDbVKOsr,0.31
The Shape I'm In,0.243,https://api.spotify.com/v1/audio-analysis/4Qs8uJL6dhsJJKl2rX8a9F,0.723,240373,0.672,4Qs8uJL6dhsJJKl2rX8a9F,0.00373,7,0.302,-7.875,1,0.0356,128.079,4,https://api.spotify.com/v1/tracks/4Qs8uJL6dhsJJKl2rX8a9F,audio_features,spotify:track:4Qs8uJL6dhsJJKl2rX8a9F,0.958
The Sound Of Silence,0.468,https://api.spotify.com/v1/audio-analysis/1Cj2vqUwlJVG27gJrun92y,0.322,248467,0.28,1Cj2vqUwlJVG27gJrun92y,1.1e-06,6,0.102,-9.367,0,0.0281,85.794,4,https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y,audio_features,spotify:track:1Cj2vqUwlJVG27gJrun92y,0.175
The Trouble With Girls,0.367,https://api.spotify.com/v1/audio-analysis/0Yvyj5YkjSBNgD4Ai0clSG,0.549,229573,0.492,0Yvyj5YkjSBNgD4Ai0clSG,0,10,0.11,-7.141,1,0.0288,132.016,4,https://api.spotify.com/v1/tracks/0Yvyj5YkjSBNgD4Ai0clSG,audio_features,spotify:track:0Yvyj5YkjSBNgD4Ai0clSG,0.327
The Walker,0.0214,https://api.spotify.com/v1/audio-analysis/2DGa7iaidT5s0qnINlwMjJ,0.654,193788,0.711,2DGa7iaidT5s0qnINlwMjJ,0.00191,1,0.0903,-7.438,0,0.0383,127.957,4,https://api.spotify.com/v1/tracks/2DGa7iaidT5s0qnINlwMjJ,audio_features,spotify:track:2DGa7iaidT5s0qnINlwMjJ,0.198
The Weekend,0.211,https://api.spotify.com/v1/audio-analysis/4MPTj8lMMvxLwT3EwuXFop,0.449,228373,0.599,4MPTj8lMMvxLwT3EwuXFop,0,1,0.327,-4.892,1,0.0369,134.144,3,https://api.spotify.com/v1/tracks/4MPTj8lMMvxLwT3EwuXFop,audio_features,spotify:track:4MPTj8lMMvxLwT3EwuXFop,0.165
The Worst,0.237,https://api.spotify.com/v1/audio-analysis/2wBCrtJS3E3TimRZ5MElTI,0.524,254493,0.417,2wBCrtJS3E3TimRZ5MElTI,1.19e-06,1,0.139,-9.283,0,0.0578,93.59,4,https://api.spotify.com/v1/tracks/2wBCrtJS3E3TimRZ5MElTI,audio_features,spotify:track:2wBCrtJS3E3TimRZ5MElTI,0.109
They Don't Know,0.312,https://api.spotify.com/v1/audio-analysis/4T5Z4mbTe7kuGqgLpaRtTh,0.536,203293,0.722,4T5Z4mbTe7kuGqgLpaRtTh,0,4,0.117,-4.163,1,0.0284,143.78,4,https://api.spotify.com/v1/tracks/4T5Z4mbTe7kuGqgLpaRtTh,audio_features,spotify:track:4T5Z4mbTe7kuGqgLpaRtTh,0.499
Think A Little Less,0.124,https://api.spotify.com/v1/audio-analysis/4JjIIBNoho0V2gZjH4nEzR,0.521,176987,0.805,4JjIIBNoho0V2gZjH4nEzR,0.000219,9,0.33,-4.481,1,0.0289,141.967,4,https://api.spotify.com/v1/tracks/4JjIIBNoho0V2gZjH4nEzR,audio_features,spotify:track:4JjIIBNoho0V2gZjH4nEzR,0.527
Think Of You,0.000937,https://api.spotify.com/v1/audio-analysis/6W9W8dSswA8KNegvl3W97V,0.616,218947,0.893,6W9W8dSswA8KNegvl3W97V,0,11,0.111,-3.588,1,0.0375,111.959,4,https://api.spotify.com/v1/tracks/6W9W8dSswA8KNegvl3W97V,audio_features,spotify:track:6W9W8dSswA8KNegvl3W97V,0.567
Thinking About You,0.00262,https://api.spotify.com/v1/audio-analysis/1KtD0xaLAikgIt5tPbteZQ,0.725,247933,0.874,1KtD0xaLAikgIt5tPbteZQ,0.000412,0,0.0958,-3.715,0,0.0396,127.985,4,https://api.spotify.com/v1/tracks/1KtD0xaLAikgIt5tPbteZQ,audio_features,spotify:track:1KtD0xaLAikgIt5tPbteZQ,0.748
This,0.00583,https://api.spotify.com/v1/audio-analysis/45aBsnKRWUzhwbcqOJLwfe,0.284,234707,0.704,45aBsnKRWUzhwbcqOJLwfe,0.000115,2,0.0424,-7.276,1,0.186,191.702,4,https://api.spotify.com/v1/tracks/45aBsnKRWUzhwbcqOJLwfe,audio_features,spotify:track:45aBsnKRWUzhwbcqOJLwfe,0.1
This Afternoon,0.00257,https://api.spotify.com/v1/audio-analysis/1RG8MABX0VciDk6WYb8pBv,0.507,273493,0.875,1RG8MABX0VciDk6WYb8pBv,0,7,0.346,-7.697,1,0.0389,160.079,4,https://api.spotify.com/v1/tracks/1RG8MABX0VciDk6WYb8pBv,audio_features,spotify:track:1RG8MABX0VciDk6WYb8pBv,0.647
This Ain't Nothin',0.153,https://api.spotify.com/v1/audio-analysis/3GfFnxBuDNay7D1srwrqZU,0.353,242227,0.532,3GfFnxBuDNay7D1srwrqZU,0,6,0.124,-5.318,1,0.0306,149.71,4,https://api.spotify.com/v1/tracks/3GfFnxBuDNay7D1srwrqZU,audio_features,spotify:track:3GfFnxBuDNay7D1srwrqZU,0.282
This Could Be Us,0.275,https://api.spotify.com/v1/audio-analysis/4jTiyLlOJVJj3mCr7yfPQD,0.718,206307,0.692,4jTiyLlOJVJj3mCr7yfPQD,0,5,0.118,-5.06,0,0.148,142.992,4,https://api.spotify.com/v1/tracks/4jTiyLlOJVJj3mCr7yfPQD,audio_features,spotify:track:4jTiyLlOJVJj3mCr7yfPQD,0.721
This Girl,0.0214,https://api.spotify.com/v1/audio-analysis/3o37M5aX3HVbbVBkacJlXj,0.547,180815,0.79,3o37M5aX3HVbbVBkacJlXj,0,4,0.0312,-5.001,1,0.0694,86.033,4,https://api.spotify.com/v1/tracks/3o37M5aX3HVbbVBkacJlXj,audio_features,spotify:track:3o37M5aX3HVbbVBkacJlXj,0.587
This Is How We Roll,0.0208,https://api.spotify.com/v1/audio-analysis/2TR7A4ulH9R1PNwMyd8o8U,0.56,220907,0.933,2TR7A4ulH9R1PNwMyd8o8U,0,8,0.404,-2.969,1,0.0384,132.083,4,https://api.spotify.com/v1/tracks/2TR7A4ulH9R1PNwMyd8o8U,audio_features,spotify:track:2TR7A4ulH9R1PNwMyd8o8U,0.72
This Is Me,0.00583,https://api.spotify.com/v1/audio-analysis/45aBsnKRWUzhwbcqOJLwfe,0.284,234707,0.704,45aBsnKRWUzhwbcqOJLwfe,0.000115,2,0.0424,-7.276,1,0.186,191.702,4,https://api.spotify.com/v1/tracks/45aBsnKRWUzhwbcqOJLwfe,audio_features,spotify:track:45aBsnKRWUzhwbcqOJLwfe,0.1
This Ole Boy,0.0754,https://api.spotify.com/v1/audio-analysis/29rfPTA47K0xyl1Pnf1YBw,0.591,263587,0.88,29rfPTA47K0xyl1Pnf1YBw,4.27e-06,11,0.0434,-4.401,1,0.0532,114.11,4,https://api.spotify.com/v1/tracks/29rfPTA47K0xyl1Pnf1YBw,audio_features,spotify:track:29rfPTA47K0xyl1Pnf1YBw,0.661
Thrift Shop,0.0619,https://api.spotify.com/v1/audio-analysis/4YMqbFcDIFiCBd02PzUBcM,0.781,235613,0.526,4YMqbFcDIFiCBd02PzUBcM,0,6,0.0457,-6.985,0,0.293,94.992,4,https://api.spotify.com/v1/tracks/4YMqbFcDIFiCBd02PzUBcM,audio_features,spotify:track:4YMqbFcDIFiCBd02PzUBcM,0.662
Thriller / Heads Will Roll,0.00846,https://api.spotify.com/v1/audio-analysis/6FCngfdkfRZ0CwL2eZAgnc,0.633,216560,0.822,6FCngfdkfRZ0CwL2eZAgnc,0,10,0.141,-5.011,0,0.0723,122.994,4,https://api.spotify.com/v1/tracks/6FCngfdkfRZ0CwL2eZAgnc,audio_features,spotify:track:6FCngfdkfRZ0CwL2eZAgnc,0.633
Throw Sum Mo,0.0417,https://api.spotify.com/v1/audio-analysis/5uqphUYsR45kPYplrYSAQh,0.854,260453,0.645,5uqphUYsR45kPYplrYSAQh,0.000115,6,0.103,-8.021,0,0.141,142.053,4,https://api.spotify.com/v1/tracks/5uqphUYsR45kPYplrYSAQh,audio_features,spotify:track:5uqphUYsR45kPYplrYSAQh,0.569
Til It's Gone,0.00544,https://api.spotify.com/v1/audio-analysis/1Lh8n5owE0h0hgqWfqtvuD,0.499,250533,0.822,1Lh8n5owE0h0hgqWfqtvuD,0.000197,4,0.272,-7.122,1,0.049,86.481,4,https://api.spotify.com/v1/tracks/1Lh8n5owE0h0hgqWfqtvuD,audio_features,spotify:track:1Lh8n5owE0h0hgqWfqtvuD,0.499
Til My Last Day,0.0468,https://api.spotify.com/v1/audio-analysis/3mHAyclWdtFASQuobdnDf8,0.575,234027,0.742,3mHAyclWdtFASQuobdnDf8,0,9,0.101,-5.289,1,0.0352,105.017,4,https://api.spotify.com/v1/tracks/3mHAyclWdtFASQuobdnDf8,audio_features,spotify:track:3mHAyclWdtFASQuobdnDf8,0.585
Till I'm Gone,0.122,https://api.spotify.com/v1/audio-analysis/4IU4LkwVDUxRIokzHqiyhQ,0.723,213766,0.891,4IU4LkwVDUxRIokzHqiyhQ,0,5,0.379,-4.31,0,0.131,163.995,4,https://api.spotify.com/v1/tracks/4IU4LkwVDUxRIokzHqiyhQ,audio_features,spotify:track:4IU4LkwVDUxRIokzHqiyhQ,0.884
Time Is Love,0.205,https://api.spotify.com/v1/audio-analysis/4hrae8atte6cRlSC9a7VCO,0.607,245063,0.714,4hrae8atte6cRlSC9a7VCO,0,5,0.301,-6.007,0,0.278,96.619,4,https://api.spotify.com/v1/tracks/4hrae8atte6cRlSC9a7VCO,audio_features,spotify:track:4hrae8atte6cRlSC9a7VCO,0.827
Timeless,0.261,https://api.spotify.com/v1/audio-analysis/0q5DrtpnnGpOvBy5nnPMbe,0.569,184000,0.761,0q5DrtpnnGpOvBy5nnPMbe,6.71e-06,5,0.0748,-6.071,0,0.475,180.122,4,https://api.spotify.com/v1/tracks/0q5DrtpnnGpOvBy5nnPMbe,audio_features,spotify:track:0q5DrtpnnGpOvBy5nnPMbe,0.325
Tomorrow,0.73,https://api.spotify.com/v1/audio-analysis/47KDDZgFiX1w6RFOuLXsSn,0.564,240587,0.354,47KDDZgFiX1w6RFOuLXsSn,3.43e-06,7,0.208,-10.85,1,0.0334,98.075,3,https://api.spotify.com/v1/tracks/47KDDZgFiX1w6RFOuLXsSn,audio_features,spotify:track:47KDDZgFiX1w6RFOuLXsSn,0.423
Tongue Tied,0.00847,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,0.56,218013,0.936,0GO8y8jQk1PkHzS31d699N,0,3,0.161,-5.835,1,0.0439,112.96,4,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,audio_features,spotify:track:0GO8y8jQk1PkHzS31d699N,0.371
Tonight (Best You Ever Had),0.0496,https://api.spotify.com/v1/audio-analysis/17zF2ISrDrQdaULA8cxReK,0.693,239453,0.813,17zF2ISrDrQdaULA8cxReK,0,7,0.289,-4.361,0,0.066,90.008,4,https://api.spotify.com/v1/tracks/17zF2ISrDrQdaULA8cxReK,audio_features,spotify:track:17zF2ISrDrQdaULA8cxReK,0.515
Tonight Tonight,0.801,https://api.spotify.com/v1/audio-analysis/0ileL1L3Vtpf5VZ5RQZ94m,0.349,179242,0.307,0ileL1L3Vtpf5VZ5RQZ94m,0,10,0.0968,-7.197,1,0.0402,80.964,4,https://api.spotify.com/v1/tracks/0ileL1L3Vtpf5VZ5RQZ94m,audio_features,spotify:track:0ileL1L3Vtpf5VZ5RQZ94m,0.447
Too Much Sauce,0.0496,https://api.spotify.com/v1/audio-analysis/5oyUurs28XRagLa8lgm6V3,0.96,223093,0.547,5oyUurs28XRagLa8lgm6V3,0,6,0.216,-6.992,0,0.0786,121.01,4,https://api.spotify.com/v1/tracks/5oyUurs28XRagLa8lgm6V3,audio_features,spotify:track:5oyUurs28XRagLa8lgm6V3,0.186
